empresa;producto;precio;fecha_vigencia;empresabandera;latitud;longitud;anio;mes
EDUARDO MATEOS SRL;Gas Oil Grado 3;21.39;5/4/2017 06:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2017;4
EDUARDO MATEOS SRL;Gas Oil Grado 3;268.70;5/12/2022 18:20;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2022;12
EDUARDO MATEOS SRL;Gas Oil Grado 3;1128.00;6/2/2024 00:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2024;2
EDUARDO MATEOS SRL;Gas Oil Grado 3;36.14;6/8/2018 09:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2018;8
EDUARDO MATEOS SRL;Gas Oil Grado 3;65.77;6/12/2019 06:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2019;12
EDUARDO MATEOS SRL;Gas Oil Grado 3;28.49;7/2/2018 09:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2018;2
EDUARDO MATEOS SRL;Gas Oil Grado 3;47.21;8/2/2019 16:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2019;2
EDUARDO MATEOS SRL;Gas Oil Grado 3;598.00;8/12/2023 00:45;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2023;12
EDUARDO MATEOS SRL;Gas Oil Grado 3;157.80;9/5/2022 09:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2022;5
EDUARDO MATEOS SRL;Gas Oil Grado 3;163.90;9/5/2022 21:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2022;5
EDUARDO MATEOS SRL;Gas Oil Grado 3;608.00;9/12/2023 08:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2023;12
EDUARDO MATEOS SRL;Gas Oil Grado 3;28.22;10/2/2018 08:30;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2018;2
EDUARDO MATEOS SRL;Gas Oil Grado 3;29.67;10/4/2018 11:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2018;4
EDUARDO MATEOS SRL;Gas Oil Grado 3;354.50;11/7/2023 06:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2023;7
EDUARDO MATEOS SRL;Gas Oil Grado 3;42.60;11/9/2018 10:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2018;9
EDUARDO MATEOS SRL;Gas Oil Grado 3;21.84;12/1/2017 20:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2017;1
EDUARDO MATEOS SRL;Gas Oil Grado 3;83.94;13/1/2021 15:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2021;1
EDUARDO MATEOS SRL;Gas Oil Grado 3;79.56;13/12/2020 10:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2020;12
EDUARDO MATEOS SRL;Gas Oil Grado 3;833.00;13/12/2023 14:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2023;12
EDUARDO MATEOS SRL;Gas Oil Grado 3;846.00;13/12/2023 15:30;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2023;12
EDUARDO MATEOS SRL;Gas Oil Grado 3;91.90;14/2/2021 16:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2021;2
EDUARDO MATEOS SRL;Gas Oil Grado 3;295.90;14/2/2023 22:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2023;2
EDUARDO MATEOS SRL;Gas Oil Grado 3;142.20;14/3/2022 09:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2022;3
EDUARDO MATEOS SRL;Gas Oil Grado 3;45.93;14/11/2018 16:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2018;11
EDUARDO MATEOS SRL;Gas Oil Grado 3;61.89;14/11/2019 06:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2019;11
EDUARDO MATEOS SRL;Gas Oil Grado 3;280.80;15/1/2023 09:34;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2023;1
EDUARDO MATEOS SRL;Gas Oil Grado 3;310.30;15/3/2023 00:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2023;3
EDUARDO MATEOS SRL;Gas Oil Grado 3;27.51;16/1/2018 08:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2018;1
EDUARDO MATEOS SRL;Gas Oil Grado 3;88.99;16/1/2021 10:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2021;1
EDUARDO MATEOS SRL;Gas Oil Grado 3;284.50;16/1/2023 21:30;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2023;1
EDUARDO MATEOS SRL;Gas Oil Grado 3;98.80;16/3/2021 10:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2021;3
EDUARDO MATEOS SRL;Gas Oil Grado 3;418.90;16/8/2023 00:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2023;8
EDUARDO MATEOS SRL;Gas Oil Grado 3;73.16;16/10/2020 12:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2020;10
EDUARDO MATEOS SRL;Gas Oil Grado 3;844.00;16/12/2023 03:30;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2023;12
EDUARDO MATEOS SRL;Gas Oil Grado 3;298.90;17/2/2023 10:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2023;2
EDUARDO MATEOS SRL;Gas Oil Grado 3;308.90;17/3/2023 01:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2023;3
EDUARDO MATEOS SRL;Gas Oil Grado 3;105.80;17/4/2021 11:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2021;4
EDUARDO MATEOS SRL;Gas Oil Grado 3;314.70;17/4/2023 00:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2023;4
EDUARDO MATEOS SRL;Gas Oil Grado 3;110.40;17/5/2021 08:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2021;5
EDUARDO MATEOS SRL;Gas Oil Grado 3;327.30;17/5/2023 08:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2023;5
EDUARDO MATEOS SRL;Gas Oil Grado 3;205.90;17/6/2022 15:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2022;6
EDUARDO MATEOS SRL;Gas Oil Grado 3;339.20;17/6/2023 08:30;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2023;6
EDUARDO MATEOS SRL;Gas Oil Grado 3;329.20;18/5/2023 08:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2023;5
EDUARDO MATEOS SRL;Gas Oil Grado 3;28.85;19/4/2018 06:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2018;4
EDUARDO MATEOS SRL;Gas Oil Grado 3;68.99;19/8/2020 09:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2020;8
EDUARDO MATEOS SRL;Gas Oil Grado 3;56.14;19/9/2019 06:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2019;9
EDUARDO MATEOS SRL;Gas Oil Grado 3;70.56;19/9/2020 10:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2020;9
EDUARDO MATEOS SRL;Gas Oil Grado 3;215.20;22/8/2022 08:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2022;8
EDUARDO MATEOS SRL;Gas Oil Grado 3;24.81;23/10/2017 09:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2017;10
EDUARDO MATEOS SRL;Gas Oil Grado 3;26.17;23/12/2017 15:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2017;12
EDUARDO MATEOS SRL;Gas Oil Grado 3;75.88;24/11/2020 06:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2020;11
EDUARDO MATEOS SRL;Gas Oil Grado 3;27.49;25/1/2018 08:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2018;1
EDUARDO MATEOS SRL;Gas Oil Grado 3;527.00;25/11/2023 12:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2023;11
EDUARDO MATEOS SRL;Gas Oil Grado 3;427.30;26/9/2023 00:40;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2023;9
EDUARDO MATEOS SRL;Gas Oil Grado 3;444.00;26/10/2023 00:05;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2023;10
EDUARDO MATEOS SRL;Gas Oil Grado 3;53.14;30/3/2019 16:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2019;3
EDUARDO MATEOS SRL;Gas Oil Grado 3;52.78;30/4/2019 15:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2019;4
EDUARDO MATEOS SRL;Nafta (premium) de más de 95 Ron;1497;1/1/2025 00:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2025;1
EDUARDO MATEOS SRL;Nafta (premium) de más de 95 Ron;1057.00;1/2/2024 07:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2024;2
EDUARDO MATEOS SRL;Nafta (premium) de más de 95 Ron;1546;1/2/2025 08:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2025;2
EDUARDO MATEOS SRL;Nafta (premium) de más de 95 Ron;48.78;1/3/2019 01:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2019;3
EDUARDO MATEOS SRL;Nafta (premium) de más de 95 Ron;48.79;1/3/2019 16:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2019;3
EDUARDO MATEOS SRL;Nafta (premium) de más de 95 Ron;1569;1/3/2025 06:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2025;3
EDUARDO MATEOS SRL;Nafta (premium) de más de 95 Ron;50.98;1/4/2019 19:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2019;4
EDUARDO MATEOS SRL;Nafta (premium) de más de 95 Ron;1191;1/4/2024 08:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2024;4
EDUARDO MATEOS SRL;Nafta (premium) de más de 95 Ron;1596;1/4/2025 08:00;SHELL C.A.P.S.A.;-31.737.744;-60.526.945;2025;4
